add-none,1,100,200,1131868,5659,0
add-none,1,1000,2000,1188766,594,0
add-none,1,10000,20000,1213442,60,0
add-none,1,100000,200000,2640791,13,0
add-none,2,100,400,1268171,3170,0
add-none,2,1000,4000,1482244,370,0
add-none,2,10000,40000,1574510,39,34
add-none,2,100000,400000,11210446,28,2102
add-none,4,100,800,1769237,2211,0
add-none,4,1000,8000,5435002,679,0
add-none,4,10000,80000,2949980,36,0
add-none,4,100000,800000,9043325,11,0
add-none,8,100,1600,2349115,1468,0
add-none,8,1000,16000,14882390,930,0
add-none,8,10000,160000,14763630,92,63
add-none,8,100000,1600000,24980149,15,2515
add-none,12,100,2400,11227419,4678,0
add-none,12,1000,24000,7994928,333,0
add-none,12,10000,240000,18769640,78,26
add-none,12,100000,2400000,34737574,14,1510
add-yield-none,2,10,40,1473094,36827,0
add-yield-none,2,20,80,1391381,17392,0
add-yield-none,2,40,160,1718398,10739,0
add-yield-none,2,80,320,5574709,17420,0
add-yield-none,2,100,400,2301693,5754,0
add-yield-none,2,1000,4000,10525118,2631,0
add-yield-none,2,10000,40000,101471052,2536,1
add-yield-none,2,100000,400000,619208778,1548,-5
add-yield-none,4,10,80,699980,8749,0
add-yield-none,4,20,160,618902,3868,0
add-yield-none,4,40,320,666186,2081,0
add-yield-none,4,80,640,1262346,1972,0
add-yield-none,4,100,800,1548648,1935,0
add-yield-none,4,1000,8000,21396470,2674,0
add-yield-none,4,10000,80000,113420161,1417,1
add-yield-none,4,100000,800000,1163676593,1454,7
add-yield-none,8,10,160,25485618,159285,0
add-yield-none,8,20,320,7114265,22232,0
add-yield-none,8,40,640,25778733,40279,0
add-yield-none,8,80,1280,11841274,9250,0
add-yield-none,8,100,1600,10699193,6686,0
add-yield-none,8,1000,16000,44920071,2807,-1
add-yield-none,8,10000,160000,182618065,1141,0
add-yield-none,8,100000,1600000,1112770731,695,25
add-yield-none,12,10,240,2357516,9822,2
add-yield-none,12,20,480,3593745,7486,1
add-yield-none,12,40,960,4103237,4274,0
add-yield-none,12,80,1920,4774647,2486,1
add-yield-none,12,100,2400,12259015,5107,3
add-yield-none,12,1000,24000,53938159,2247,0
add-yield-none,12,10000,240000,235247570,980,4
add-yield-none,12,100000,2400000,1488404115,620,50
add-yield-m,2,10,40,1389598,34739,0
add-yield-m,2,20,80,6729931,84124,0
add-yield-m,2,40,160,1945340,12158,0
add-yield-m,2,80,320,3568297,11150,0
add-yield-m,2,100,400,5617627,14044,0
add-yield-m,2,1000,4000,20367327,5091,0
add-yield-m,2,10000,40000,384200067,9605,0
add-yield-m,4,10,80,10116191,126452,0
add-yield-m,4,20,160,2240399,14002,0
add-yield-m,4,40,320,3398527,10620,0
add-yield-m,4,80,640,7260851,11345,0
add-yield-m,4,100,800,7419063,9273,0
add-yield-m,4,1000,8000,73026015,9128,0
add-yield-m,4,10000,80000,713087346,8913,0
add-yield-m,8,10,160,58501383,365633,0
add-yield-m,8,20,320,26327921,82274,0
add-yield-m,8,40,640,26140679,40844,0
add-yield-m,8,80,1280,39401050,30782,0
add-yield-m,8,100,1600,55860405,34912,0
add-yield-m,8,1000,16000,85807214,5362,0
add-yield-m,8,10000,160000,389285894,2433,0
add-yield-m,12,10,240,39176834,163236,0
add-yield-m,12,20,480,25752565,53651,0
add-yield-m,12,40,960,36288371,37800,0
add-yield-m,12,80,1920,48463773,25241,0
add-yield-m,12,100,2400,88293964,36789,0
add-yield-m,12,1000,24000,276238132,11509,0
add-yield-m,12,10000,240000,3482388536,14509,0
add-yield-s,2,10,40,1609806,40245,0
add-yield-s,2,20,80,1767475,22093,0
add-yield-s,2,40,160,2389145,14932,0
add-yield-s,2,80,320,3509631,10967,0
add-yield-s,2,100,400,3533602,8834,0
add-yield-s,2,1000,4000,30409619,7602,0
add-yield-s,4,10,80,29723101,371538,0
add-yield-s,4,20,160,3226106,20163,0
add-yield-s,4,40,320,12350523,38595,0
add-yield-s,4,80,640,7805207,12195,0
add-yield-s,4,100,800,4111680,5139,0
add-yield-s,4,1000,8000,91053172,11381,0
add-yield-s,8,10,160,25916211,161976,0
add-yield-s,8,20,320,25846410,80770,0
add-yield-s,8,40,640,26394099,41240,0
add-yield-s,8,80,1280,294346475,229958,0
add-yield-s,8,100,1600,244144651,152590,0
add-yield-s,8,1000,16000,220535958,13783,0
add-yield-s,12,10,240,151004044,629183,0
add-yield-s,12,20,480,49808916,103768,0
add-yield-s,12,40,960,29069256,30280,0
add-yield-s,12,80,1920,47466686,24722,0
add-yield-s,12,100,2400,648238733,270099,0
add-yield-s,12,1000,24000,3202498430,133437,0
add-yield-c,2,10,40,1632988,40824,0
add-yield-c,2,20,80,1908198,23852,0
add-yield-c,2,40,160,2115046,13219,0
add-yield-c,2,80,320,3409941,10656,0
add-yield-c,2,100,400,3863544,9658,0
add-yield-c,2,1000,4000,27322786,6830,0
add-yield-c,4,10,80,5195891,64948,0
add-yield-c,4,20,160,47156284,294726,0
add-yield-c,4,40,320,32812788,102539,0
add-yield-c,4,80,640,37193556,58114,0
add-yield-c,4,100,800,29753098,37191,0
add-yield-c,4,1000,8000,93375300,11671,0
add-yield-c,4,10000,80000,578967153,7237,0
add-yield-c,8,10,160,142441655,890260,0
add-yield-c,8,20,320,26004332,81263,0
add-yield-c,8,40,640,17280229,27000,0
add-yield-c,8,80,1280,9649412,7538,0
add-yield-c,8,100,1600,202606722,126629,0
add-yield-c,8,1000,16000,194230831,12139,0
add-yield-c,8,10000,160000,3119196697,19494,0
add-yield-c,12,10,240,5015218,20896,0
add-yield-c,12,20,480,463095170,964781,0
add-yield-c,12,40,960,112591933,117283,0
add-yield-c,12,80,1920,1081809769,563442,0
add-yield-c,12,100,2400,15242325,6350,0
add-yield-c,12,1000,24000,1354970655,56457,0
add-yield-c,12,10000,240000,19299298208,80413,0
add-m,1,10000,20000,12130773,606,0
add-m,2,10000,40000,16247087,406,0
add-m,4,10000,80000,35995755,449,0
add-m,8,10000,160000,115078306,719,0
add-m,12,10000,240000,104540234,435,0
add-s,1,10000,20000,424014,21,0
add-s,2,10000,40000,5153118,128,0
add-s,4,10000,80000,14376618,179,0
add-s,8,10000,160000,28408248,177,0
add-s,12,10000,240000,45696438,190,0
add-c,1,10000,20000,7107172,355,0
add-c,2,10000,40000,11306913,282,0
add-c,4,10000,80000,11512910,143,0
add-c,8,10000,160000,27433796,171,0
add-c,12,10000,240000,28475863,118,0
add-none,1,100,200,1104106,5520,0
add-none,1,1000,2000,531910,265,0
add-none,1,10000,20000,1053322,52,0
add-none,1,100000,200000,2422311,12,0
add-none,2,100,400,590045,1475,0
add-none,2,1000,4000,566752,141,0
add-none,2,10000,40000,1330768,33,41
add-none,2,100000,400000,10633655,26,3429
add-none,4,100,800,1519997,1899,0
add-none,4,1000,8000,673486,84,0
add-none,4,10000,80000,2231347,27,119
add-none,4,100000,800000,19415802,24,717
add-none,8,100,1600,1241503,775,0
add-none,8,1000,16000,1147371,71,0
add-none,8,10000,160000,3668835,22,336
add-none,8,100000,1600000,34450593,21,4753
add-none,12,100,2400,1084263,451,1
add-none,12,1000,24000,873966,36,0
add-none,12,10000,240000,4927276,20,780
add-none,12,100000,2400000,34929024,14,4467
add-yield-none,2,10,40,944307,23607,0
add-yield-none,2,20,80,950577,11882,0
add-yield-none,2,40,160,1126426,7040,1
add-yield-none,2,80,320,1441006,4503,0
add-yield-none,2,100,400,1113746,2784,1
add-yield-none,2,1000,4000,8479303,2119,0
add-yield-none,2,10000,40000,85448643,2136,0
add-yield-none,2,100000,400000,466815354,1167,15
add-yield-none,4,10,80,1109440,13868,0
add-yield-none,4,20,160,1644847,10280,1
add-yield-none,4,40,320,1124501,3514,1
add-yield-none,4,80,640,1568194,2450,0
add-yield-none,4,100,800,1075808,1344,0
add-yield-none,4,1000,8000,12993029,1624,1
add-yield-none,4,10000,80000,119580663,1494,-2
add-yield-none,4,100000,800000,604440840,755,13
add-yield-none,8,10,160,879237,5495,4
add-yield-none,8,20,320,800371,2501,0
add-yield-none,8,40,640,1831787,2862,0
add-yield-none,8,80,1280,921816,720,2
add-yield-none,8,100,1600,1248962,780,0
add-yield-none,8,1000,16000,9104818,569,4
add-yield-none,8,10000,160000,81502821,509,2
add-yield-none,8,100000,1600000,357333660,223,122
add-yield-none,12,10,240,884546,3685,3
add-yield-none,12,20,480,2556591,5326,0
add-yield-none,12,40,960,2184746,2275,3
add-yield-none,12,80,1920,2665852,1388,0
add-yield-none,12,100,2400,1215284,506,1
add-yield-none,12,1000,24000,7402974,308,1
add-yield-none,12,10000,240000,48707104,202,24
add-yield-none,12,100000,2400000,176330824,73,5
add-yield-m,2,10,40,321486,8037,0
add-yield-m,2,20,80,378796,4734,0
add-yield-m,2,40,160,387259,2420,0
add-yield-m,2,80,320,517184,1616,0
add-yield-m,2,100,400,504118,1260,0
add-yield-m,2,1000,4000,3190349,797,0
add-yield-m,2,10000,40000,32003973,800,0
add-yield-m,4,10,80,335456,4193,0
add-yield-m,4,20,160,440602,2753,0
add-yield-m,4,40,320,603926,1887,0
add-yield-m,4,80,640,844080,1318,0
add-yield-m,4,100,800,1076863,1346,0
add-yield-m,4,1000,8000,9701973,1212,0
add-yield-m,4,10000,80000,87526526,1094,0
add-yield-m,8,10,160,499436,3121,0
add-yield-m,8,20,320,544848,1702,0
add-yield-m,8,40,640,878908,1373,0
add-yield-m,8,80,1280,1529040,1194,0
add-yield-m,8,100,1600,1675423,1047,0
add-yield-m,8,1000,16000,16803033,1050,0
add-yield-m,8,10000,160000,153078819,956,0
add-yield-m,12,10,240,559807,2332,0
add-yield-m,12,20,480,673727,1403,0
add-yield-m,12,40,960,1213083,1263,0
add-yield-m,12,80,1920,2086113,1086,0
add-yield-m,12,100,2400,2535159,1056,0
add-yield-m,12,1000,24000,24825951,1034,0
add-yield-m,12,10000,240000,253730419,1057,0
add-yield-s,2,10,40,319504,7987,0
add-yield-s,2,20,80,341396,4267,0
add-yield-s,2,40,160,329760,2061,0
add-yield-s,2,80,320,549734,1717,0
add-yield-s,2,100,400,448862,1122,0
add-yield-s,2,1000,4000,2831980,707,0
add-yield-s,4,10,80,334967,4187,0
add-yield-s,4,20,160,335089,2094,0
add-yield-s,4,40,320,479846,1499,0
add-yield-s,4,80,640,706544,1103,0
add-yield-s,4,100,800,793485,991,0
add-yield-s,4,1000,8000,7511661,938,0
add-yield-s,8,10,160,484466,3027,0
add-yield-s,8,20,320,486367,1519,0
add-yield-s,8,40,640,763632,1193,0
add-yield-s,8,80,1280,1497067,1169,0
add-yield-s,8,100,1600,1744661,1090,0
add-yield-s,8,1000,16000,16701971,1043,0
add-yield-s,12,10,240,489106,2037,0
add-yield-s,12,20,480,676558,1409,0
add-yield-s,12,40,960,1341885,1397,0
add-yield-s,12,80,1920,2427028,1264,0
add-yield-s,12,100,2400,2977109,1240,0
add-yield-s,12,1000,24000,28321460,1180,0
add-yield-c,2,10,40,318795,7969,0
add-yield-c,2,20,80,329576,4119,0
add-yield-c,2,40,160,459429,2871,0
add-yield-c,2,80,320,502624,1570,0
add-yield-c,2,100,400,464156,1160,0
add-yield-c,2,1000,4000,3076148,769,0
add-yield-c,4,10,80,338480,4231,0
add-yield-c,4,20,160,359324,2245,0
add-yield-c,4,40,320,507325,1585,0
add-yield-c,4,80,640,758406,1185,0
add-yield-c,4,100,800,816204,1020,0
add-yield-c,4,1000,8000,7243768,905,0
add-yield-c,4,10000,80000,64023479,800,0
add-yield-c,8,10,160,487043,3044,0
add-yield-c,8,20,320,456239,1425,0
add-yield-c,8,40,640,779053,1217,0
add-yield-c,8,80,1280,1504653,1175,0
add-yield-c,8,100,1600,1820545,1137,0
add-yield-c,8,1000,16000,16225958,1014,0
add-yield-c,8,10000,160000,155778893,973,0
add-yield-c,12,10,240,540184,2250,0
add-yield-c,12,20,480,586294,1221,0
add-yield-c,12,40,960,1129019,1176,0
add-yield-c,12,80,1920,2297992,1196,0
add-yield-c,12,100,2400,3140550,1308,0
add-yield-c,12,1000,24000,35092475,1462,0
add-yield-c,12,10000,240000,273718537,1140,0
add-m,1,10000,20000,668119,33,0
add-m,2,10000,40000,4303845,107,0
add-m,4,10000,80000,7974984,99,0
add-m,8,10000,160000,19117222,119,0
add-m,12,10000,240000,31317057,130,0
add-s,1,10000,20000,433610,21,0
add-s,2,10000,40000,1923313,48,0
add-s,4,10000,80000,15379031,192,0
add-s,8,10000,160000,47798332,298,0
add-s,12,10000,240000,99884393,416,0
add-c,1,10000,20000,442629,22,0
add-c,2,10000,40000,1491862,37,0
add-c,4,10000,80000,13832918,172,0
add-c,8,10000,160000,52366226,327,0
add-c,12,10000,240000,99987481,416,0
add-none,1,100,200,262323,1311,0
add-none,1,1000,2000,481386,240,0
add-none,1,10000,20000,969898,48,0
add-none,1,100000,200000,2527134,12,0
add-none,2,100,400,1148116,2870,0
add-none,2,1000,4000,548294,137,0
add-none,2,10000,40000,1333509,33,55
add-none,2,100000,400000,9682861,24,1450
add-none,4,100,800,1127956,1409,0
add-none,4,1000,8000,395961,49,0
add-none,4,10000,80000,1648169,20,126
add-none,4,100000,800000,19645300,24,1644
add-none,8,100,1600,1160806,725,0
add-none,8,1000,16000,796250,49,57
add-none,8,10000,160000,3414134,21,395
add-none,8,100000,1600000,32258772,20,4938
add-none,12,100,2400,697277,290,0
add-none,12,1000,24000,772651,32,5
add-none,12,10000,240000,3432793,14,172
add-none,12,100000,2400000,61051129,25,3178
add-yield-none,2,10,40,1084881,27122,0
add-yield-none,2,20,80,1343494,16793,0
add-yield-none,2,40,160,1366841,8542,0
add-yield-none,2,80,320,1141809,3568,1
add-yield-none,2,100,400,1732724,4331,0
add-yield-none,2,1000,4000,1914568,478,3
add-yield-none,2,10000,40000,73537426,1838,0
add-yield-none,2,100000,400000,543288977,1358,9
add-yield-none,4,10,80,456145,5701,0
add-yield-none,4,20,160,391368,2446,0
add-yield-none,4,40,320,488155,1525,1
add-yield-none,4,80,640,678388,1059,1
add-yield-none,4,100,800,633373,791,1
add-yield-none,4,1000,8000,6658786,832,2
add-yield-none,4,10000,80000,46818480,585,2
add-yield-none,4,100000,800000,249808512,312,27
add-yield-none,8,10,160,917554,5734,1
add-yield-none,8,20,320,613096,1915,2
add-yield-none,8,40,640,777597,1214,0
add-yield-none,8,80,1280,1196697,934,2
add-yield-none,8,100,1600,1238970,774,2
add-yield-none,8,1000,16000,8203121,512,-2
add-yield-none,8,10000,160000,73663082,460,10
add-yield-none,8,100000,1600000,318400041,199,15
add-yield-none,12,10,240,747072,3112,2
add-yield-none,12,20,480,683023,1422,2
add-yield-none,12,40,960,602000,627,4
add-yield-none,12,80,1920,596239,310,3
add-yield-none,12,100,2400,628432,261,3
add-yield-none,12,1000,24000,2624764,109,6
add-yield-none,12,10000,240000,23732296,98,511
add-yield-none,12,100000,2400000,241749556,100,370
add-yield-m,2,10,40,281531,7038,0
add-yield-m,2,20,80,360941,4511,0
add-yield-m,2,40,160,360557,2253,0
add-yield-m,2,80,320,475115,1484,0
add-yield-m,2,100,400,490056,1225,0
add-yield-m,2,1000,4000,3537622,884,0
add-yield-m,2,10000,40000,36220813,905,0
add-yield-m,4,10,80,369762,4622,0
add-yield-m,4,20,160,375931,2349,0
add-yield-m,4,40,320,407364,1273,0
add-yield-m,4,80,640,804006,1256,0
add-yield-m,4,100,800,1082634,1353,0
add-yield-m,4,1000,8000,9971132,1246,0
add-yield-m,4,10000,80000,84757862,1059,0
add-yield-m,8,10,160,470295,2939,0
add-yield-m,8,20,320,530750,1658,0
add-yield-m,8,40,640,860546,1344,0
add-yield-m,8,80,1280,1459420,1140,0
add-yield-m,8,100,1600,1876585,1172,0
add-yield-m,8,1000,16000,17083930,1067,0
add-yield-m,8,10000,160000,174565643,1091,0
add-yield-m,12,10,240,521352,2172,0
add-yield-m,12,20,480,729337,1519,0
add-yield-m,12,40,960,1240485,1292,0
add-yield-m,12,80,1920,2114758,1101,0
add-yield-m,12,100,2400,2725558,1135,0
add-yield-m,12,1000,24000,24247604,1010,0
add-yield-m,12,10000,240000,248783469,1036,0
add-yield-s,2,10,40,319654,7991,0
add-yield-s,2,20,80,317210,3965,0
add-yield-s,2,40,160,450802,2817,0
add-yield-s,2,80,320,455797,1424,0
add-yield-s,2,100,400,507204,1268,0
add-yield-s,2,1000,4000,2578535,644,0
add-yield-s,4,10,80,330455,4130,0
add-yield-s,4,20,160,331630,2072,0
add-yield-s,4,40,320,409421,1279,0
add-yield-s,4,80,640,681450,1064,0
add-yield-s,4,100,800,795377,994,0
add-yield-s,4,1000,8000,6967646,870,0
add-yield-s,8,10,160,431963,2699,0
add-yield-s,8,20,320,488926,1527,0
add-yield-s,8,40,640,777640,1215,0
add-yield-s,8,80,1280,1395706,1090,0
add-yield-s,8,100,1600,1799311,1124,0
add-yield-s,8,1000,16000,17201487,1075,0
add-yield-s,12,10,240,564424,2351,0
add-yield-s,12,20,480,763215,1590,0
add-yield-s,12,40,960,1454427,1515,0
add-yield-s,12,80,1920,3069304,1598,0
add-yield-s,12,100,2400,3986109,1660,0
add-yield-s,12,1000,24000,35667331,1486,0
add-yield-c,2,10,40,330947,8273,0
add-yield-c,2,20,80,330681,4133,0
add-yield-c,2,40,160,363291,2270,0
add-yield-c,2,80,320,407687,1274,0
add-yield-c,2,100,400,603016,1507,0
add-yield-c,2,1000,4000,2558485,639,0
add-yield-c,4,10,80,337398,4217,0
add-yield-c,4,20,160,334926,2093,0
add-yield-c,4,40,320,417630,1305,0
add-yield-c,4,80,640,651459,1017,0
add-yield-c,4,100,800,796015,995,0
add-yield-c,4,1000,8000,6823637,852,0
add-yield-c,4,10000,80000,68182615,852,0
add-yield-c,8,10,160,504058,3150,0
add-yield-c,8,20,320,451757,1411,0
add-yield-c,8,40,640,708234,1106,0
add-yield-c,8,80,1280,1502390,1173,0
add-yield-c,8,100,1600,1689604,1056,0
add-yield-c,8,1000,16000,16157225,1009,0
add-yield-c,8,10000,160000,162833578,1017,0
add-yield-c,12,10,240,555126,2313,0
add-yield-c,12,20,480,547443,1140,0
add-yield-c,12,40,960,1555931,1620,0
add-yield-c,12,80,1920,3273792,1705,0
add-yield-c,12,100,2400,4092401,1705,0
add-yield-c,12,1000,24000,32619673,1359,0
add-yield-c,12,10000,240000,350930136,1462,0
add-m,1,10000,20000,657216,32,0
add-m,2,10000,40000,2003489,50,0
add-m,4,10000,80000,8475953,105,0
add-m,8,10000,160000,18420367,115,0
add-m,12,10000,240000,28964643,120,0
add-s,1,10000,20000,510010,25,0
add-s,2,10000,40000,5080089,127,0
add-s,4,10000,80000,15718466,196,0
add-s,8,10000,160000,50682016,316,0
add-s,12,10000,240000,84557283,352,0
add-c,1,10000,20000,492041,24,0
add-c,2,10000,40000,3202596,80,0
add-c,4,10000,80000,14332654,179,0
add-c,8,10000,160000,45737998,285,0
add-c,12,10000,240000,72052951,300,0
add-none,1,100,200,302460,1512,0
add-none,1,1000,2000,272323,136,0
add-none,1,10000,20000,383492,19,0
add-none,1,100000,200000,1610373,8,0
add-none,2,100,400,297100,742,0
add-none,2,1000,4000,381294,95,8
add-none,2,10000,40000,750266,18,73
add-none,2,100000,400000,6434136,16,200
add-none,4,100,800,343061,428,0
add-none,4,1000,8000,337077,42,-1
add-none,4,10000,80000,1575705,19,299
add-none,4,100000,800000,9152785,11,189
add-none,8,100,1600,466356,291,0
add-none,8,1000,16000,444081,27,42
add-none,8,10000,160000,3144042,19,289
add-none,8,100000,1600000,26995941,16,1788
add-none,12,100,2400,591146,246,1
add-none,12,1000,24000,525985,21,41
add-none,12,10000,240000,4743365,19,425
add-none,12,100000,2400000,47393938,19,-188
add-yield-none,2,10,40,320770,8019,0
add-yield-none,2,20,80,334410,4180,0
add-yield-none,2,40,160,353480,2209,0
add-yield-none,2,80,320,396347,1238,0
add-yield-none,2,100,400,388765,971,0
add-yield-none,2,1000,4000,1598028,399,0
add-yield-none,2,10000,40000,12470714,311,1
add-yield-none,2,100000,400000,124444026,311,212
add-yield-none,4,10,80,359902,4498,0
add-yield-none,4,20,160,334193,2088,2
add-yield-none,4,40,320,364002,1137,1
add-yield-none,4,80,640,407347,636,0
add-yield-none,4,100,800,435076,543,1
add-yield-none,4,1000,8000,1552505,194,1
add-yield-none,4,10000,80000,13725026,171,4
add-yield-none,4,100000,800000,133032435,166,5
add-yield-none,8,10,160,576237,3601,0
add-yield-none,8,20,320,472019,1475,0
add-yield-none,8,40,640,455405,711,3
add-yield-none,8,80,1280,451177,352,2
add-yield-none,8,100,1600,545950,341,1
add-yield-none,8,1000,16000,1783699,111,-8
add-yield-none,8,10000,160000,18286664,114,8
add-yield-none,8,100000,1600000,152741030,95,1044
add-yield-none,12,10,240,546143,2275,0
add-yield-none,12,20,480,522137,1087,2
add-yield-none,12,40,960,543917,566,3
add-yield-none,12,80,1920,611919,318,1
add-yield-none,12,100,2400,569200,237,1
add-yield-none,12,1000,24000,2981263,124,4
add-yield-none,12,10000,240000,25799979,107,53
add-yield-none,12,100000,2400000,249617447,104,216
add-yield-m,2,10,40,354076,8851,0
add-yield-m,2,20,80,385069,4813,0
add-yield-m,2,40,160,404422,2527,0
add-yield-m,2,80,320,620953,1940,0
add-yield-m,2,100,400,630114,1575,0
add-yield-m,2,1000,4000,3844450,961,0
add-yield-m,2,10000,40000,37573295,939,0
add-yield-m,4,10,80,372688,4658,0
add-yield-m,4,20,160,371182,2319,0
add-yield-m,4,40,320,543387,1698,0
add-yield-m,4,80,640,965241,1508,0
add-yield-m,4,100,800,921684,1152,0
add-yield-m,4,1000,8000,8087725,1010,0
add-yield-m,4,10000,80000,83072695,1038,0
